2026-07-23 06:08:31 | INFO | trading.strategy2_signal_filter:check:664 | S2 skip: level re-entry block | {'symbol': 'ERAUSDT', 'level': 0.10452, 'seconds_since_activity': 1203.1}
2026-07-24 05:24:23 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'LAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.23,dir_eff=0.30'}
2026-07-24 05:24:23 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'LAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.23,dir_eff=0.30'}
2026-07-24 05:24:28 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'LAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.23,dir_eff=0.30'}
2026-07-24 05:24:33 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'LAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.23,dir_eff=0.28'}
2026-07-24 05:24:33 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.87'}
2026-07-24 05:24:38 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'LAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.23,dir_eff=0.28'}
2026-07-24 05:24:38 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'LAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.23,dir_eff=0.28'}
2026-07-24 05:24:43 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.87'}
2026-07-24 05:24:43 | INFO | trading.strategy2_signal_filter:check:988 | S2 signal passed all filters | {'symbol': 'ONUSDT', 'level': 0.18562, 'level_type': 'pump_base', 'strength': 4, 'p_bounce': 0.89, 'sl': 0.18409801, 'tp1': 0.18670271, 'tp2': 0.19001286, 'rr': 0.71, 'phase': 'drop_tradeable', 'pos_struct_pct': 60.4, 'pos_local_pct': -6.9, 'struct_range': [0.1651, 0.19905], 'approach_speed_pct': -0.8084, 'red_candles_streak': 3, 'phase_streak_checks': 60, 'phase_streak_seconds': 674.9, 'bleed_in_last_12': 0, 'seconds_since_bleed': None, 'phase_seq': 'dddddddddddd', 'hours_since_pump_peak': 4.9, 'vol_decay': 0.68, 'natr_now_pct': 1.63, 'natr_1m': 0.518, 'natr_5m': 1.231, 'natr_15m': 2.466, 'candle_staleness_sec': 43.7, 'bot_version': '2026-07-18.1'}
2026-07-24 05:24:44 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 1, 'price': 0.19, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.19 qty=535.52'}
2026-07-24 05:24:44 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 2, 'price': 0.18, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.18 qty=541.89'}
2026-07-24 05:24:44 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'LAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.23,dir_eff=0.28'}
2026-07-24 05:24:48 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.87'}
2026-07-24 05:24:48 | INFO | trading.strategy2_signal_filter:check:988 | S2 signal passed all filters | {'symbol': 'ONUSDT', 'level': 0.18562, 'level_type': 'pump_base', 'strength': 4, 'p_bounce': 0.89, 'sl': 0.18409801, 'tp1': 0.18670271, 'tp2': 0.19001286, 'rr': 0.71, 'phase': 'drop_tradeable', 'pos_struct_pct': 60.4, 'pos_local_pct': -6.9, 'struct_range': [0.1651, 0.19905], 'approach_speed_pct': -0.8084, 'red_candles_streak': 3, 'phase_streak_checks': 60, 'phase_streak_seconds': 674.9, 'bleed_in_last_12': 0, 'seconds_since_bleed': None, 'phase_seq': 'dddddddddddd', 'hours_since_pump_peak': 4.9, 'vol_decay': 0.68, 'natr_now_pct': 1.63, 'natr_1m': 0.518, 'natr_5m': 1.231, 'natr_15m': 2.466, 'candle_staleness_sec': 48.8, 'bot_version': '2026-07-18.1'}
2026-07-24 05:24:49 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 1, 'price': 0.19, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.19 qty=535.52'}
2026-07-24 05:24:49 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 2, 'price': 0.18, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.18 qty=541.89'}
2026-07-24 05:24:49 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'LAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.23,dir_eff=0.28'}
2026-07-24 05:24:49 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.87'}
2026-07-24 05:24:49 | INFO | trading.strategy2_signal_filter:check:988 | S2 signal passed all filters | {'symbol': 'ONUSDT', 'level': 0.18562, 'level_type': 'pump_base', 'strength': 4, 'p_bounce': 0.89, 'sl': 0.18379801, 'tp1': 0.18695271, 'tp2': 0.19051286, 'rr': 0.73, 'phase': 'drop_tradeable', 'pos_struct_pct': 60.4, 'pos_local_pct': -6.9, 'struct_range': [0.1651, 0.19905], 'approach_speed_pct': -0.8084, 'red_candles_streak': 3, 'phase_streak_checks': 60, 'phase_streak_seconds': 674.9, 'bleed_in_last_12': 0, 'seconds_since_bleed': None, 'phase_seq': 'dddddddddddd', 'hours_since_pump_peak': 4.9, 'vol_decay': 0.68, 'natr_now_pct': 1.63, 'natr_1m': 0.518, 'natr_5m': 1.231, 'natr_15m': 2.466, 'candle_staleness_sec': 50.0, 'bot_version': '2026-07-18.1'}
2026-07-24 05:24:50 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 1, 'price': 0.19, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.19 qty=535.52'}
2026-07-24 05:24:50 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 2, 'price': 0.18, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.18 qty=542.63'}
2026-07-24 05:24:53 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.87'}
2026-07-24 05:24:53 | INFO | trading.strategy2_signal_filter:check:988 | S2 signal passed all filters | {'symbol': 'ONUSDT', 'level': 0.18562, 'level_type': 'pump_base', 'strength': 4, 'p_bounce': 0.89, 'sl': 0.18409801, 'tp1': 0.18670271, 'tp2': 0.19001286, 'rr': 0.71, 'phase': 'drop_tradeable', 'pos_struct_pct': 60.4, 'pos_local_pct': -6.9, 'struct_range': [0.1651, 0.19905], 'approach_speed_pct': -0.8084, 'red_candles_streak': 3, 'phase_streak_checks': 60, 'phase_streak_seconds': 674.9, 'bleed_in_last_12': 0, 'seconds_since_bleed': None, 'phase_seq': 'dddddddddddd', 'hours_since_pump_peak': 4.9, 'vol_decay': 0.68, 'natr_now_pct': 1.63, 'natr_1m': 0.518, 'natr_5m': 1.231, 'natr_15m': 2.466, 'candle_staleness_sec': 53.9, 'bot_version': '2026-07-18.1'}
2026-07-24 05:24:54 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 1, 'price': 0.19, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.19 qty=535.52'}
2026-07-24 05:24:54 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 2, 'price': 0.18, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.18 qty=541.89'}
2026-07-24 05:24:54 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'LAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.23,dir_eff=0.28'}
2026-07-24 05:24:54 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'LAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.23,dir_eff=0.28'}
2026-07-24 05:24:59 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.87'}
2026-07-24 05:24:59 | INFO | trading.strategy2_signal_filter:check:988 | S2 signal passed all filters | {'symbol': 'ONUSDT', 'level': 0.18562, 'level_type': 'pump_base', 'strength': 4, 'p_bounce': 0.89, 'sl': 0.18409801, 'tp1': 0.18670271, 'tp2': 0.19001286, 'rr': 0.71, 'phase': 'drop_tradeable', 'pos_struct_pct': 60.4, 'pos_local_pct': -6.9, 'struct_range': [0.1651, 0.19905], 'approach_speed_pct': -0.6299, 'red_candles_streak': 3, 'phase_streak_checks': 60, 'phase_streak_seconds': 674.9, 'bleed_in_last_12': 0, 'seconds_since_bleed': None, 'phase_seq': 'dddddddddddd', 'hours_since_pump_peak': 4.9, 'vol_decay': 0.68, 'natr_now_pct': 1.63, 'natr_1m': 0.517, 'natr_5m': 1.229, 'natr_15m': 2.46, 'candle_staleness_sec': 59.0, 'bot_version': '2026-07-18.1'}
2026-07-24 05:24:59 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 1, 'price': 0.19, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.19 qty=535.52'}
2026-07-24 05:24:59 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 2, 'price': 0.18, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.18 qty=541.89'}
2026-07-24 05:24:59 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'LAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.23,dir_eff=0.27'}
2026-07-24 05:25:04 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.87'}
2026-07-24 05:25:04 | INFO | trading.strategy2_signal_filter:check:988 | S2 signal passed all filters | {'symbol': 'ONUSDT', 'level': 0.18562, 'level_type': 'pump_base', 'strength': 4, 'p_bounce': 0.89, 'sl': 0.18409801, 'tp1': 0.18670271, 'tp2': 0.19001286, 'rr': 0.71, 'phase': 'drop_tradeable', 'pos_struct_pct': 60.4, 'pos_local_pct': -6.9, 'struct_range': [0.1651, 0.19905], 'approach_speed_pct': -0.6299, 'red_candles_streak': 3, 'phase_streak_checks': 60, 'phase_streak_seconds': 674.9, 'bleed_in_last_12': 0, 'seconds_since_bleed': None, 'phase_seq': 'dddddddddddd', 'hours_since_pump_peak': 4.9, 'vol_decay': 0.68, 'natr_now_pct': 1.63, 'natr_1m': 0.517, 'natr_5m': 1.229, 'natr_15m': 2.46, 'candle_staleness_sec': 64.1, 'bot_version': '2026-07-18.1'}
2026-07-24 05:25:04 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 1, 'price': 0.19, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.19 qty=535.52'}
2026-07-24 05:25:04 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 2, 'price': 0.18, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.18 qty=541.89'}
2026-07-24 05:25:04 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'LAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.23,dir_eff=0.27'}
2026-07-24 05:25:05 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.87'}
2026-07-24 05:25:05 | INFO | trading.strategy2_signal_filter:check:988 | S2 signal passed all filters | {'symbol': 'ONUSDT', 'level': 0.18562, 'level_type': 'pump_base', 'strength': 4, 'p_bounce': 0.89, 'sl': 0.18379801, 'tp1': 0.18695271, 'tp2': 0.19051286, 'rr': 0.73, 'phase': 'drop_tradeable', 'pos_struct_pct': 60.4, 'pos_local_pct': -6.9, 'struct_range': [0.1651, 0.19905], 'approach_speed_pct': -0.6299, 'red_candles_streak': 3, 'phase_streak_checks': 60, 'phase_streak_seconds': 674.9, 'bleed_in_last_12': 0, 'seconds_since_bleed': None, 'phase_seq': 'dddddddddddd', 'hours_since_pump_peak': 4.9, 'vol_decay': 0.68, 'natr_now_pct': 1.63, 'natr_1m': 0.517, 'natr_5m': 1.229, 'natr_15m': 2.46, 'candle_staleness_sec': 65.0, 'bot_version': '2026-07-18.1'}
2026-07-24 05:25:05 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 1, 'price': 0.19, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.19 qty=535.52'}
2026-07-24 05:25:05 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 2, 'price': 0.18, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.18 qty=542.63'}
2026-07-24 05:25:09 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.74'}
2026-07-24 05:25:09 | INFO | trading.strategy2_signal_filter:check:988 | S2 signal passed all filters | {'symbol': 'ONUSDT', 'level': 0.18562, 'level_type': 'pump_base', 'strength': 4, 'p_bounce': 0.89, 'sl': 0.18409801, 'tp1': 0.18670271, 'tp2': 0.19001286, 'rr': 0.71, 'phase': 'drop_tradeable', 'pos_struct_pct': 60.4, 'pos_local_pct': -6.9, 'struct_range': [0.1651, 0.19905], 'approach_speed_pct': -1.1344, 'red_candles_streak': 4, 'phase_streak_checks': 60, 'phase_streak_seconds': 674.9, 'bleed_in_last_12': 0, 'seconds_since_bleed': None, 'phase_seq': 'dddddddddddd', 'hours_since_pump_peak': 4.9, 'vol_decay': 0.68, 'natr_now_pct': 1.63, 'natr_1m': 0.51, 'natr_5m': 1.117, 'natr_15m': 2.461, 'candle_staleness_sec': 9.2, 'bot_version': '2026-07-18.1'}
2026-07-24 05:25:09 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 1, 'price': 0.19, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.19 qty=535.52'}
2026-07-24 05:25:10 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 2, 'price': 0.18, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.18 qty=541.89'}
2026-07-24 05:25:10 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'LAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.21,dir_eff=0.23'}
2026-07-24 05:25:10 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'LAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.21,dir_eff=0.23'}
2026-07-24 05:25:14 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.74'}
2026-07-24 05:25:14 | INFO | trading.strategy2_signal_filter:check:988 | S2 signal passed all filters | {'symbol': 'ONUSDT', 'level': 0.18562, 'level_type': 'pump_base', 'strength': 4, 'p_bounce': 0.89, 'sl': 0.18409801, 'tp1': 0.18670271, 'tp2': 0.19001286, 'rr': 0.71, 'phase': 'drop_tradeable', 'pos_struct_pct': 60.4, 'pos_local_pct': -6.9, 'struct_range': [0.1651, 0.19905], 'approach_speed_pct': -1.1344, 'red_candles_streak': 4, 'phase_streak_checks': 60, 'phase_streak_seconds': 674.9, 'bleed_in_last_12': 0, 'seconds_since_bleed': None, 'phase_seq': 'dddddddddddd', 'hours_since_pump_peak': 4.9, 'vol_decay': 0.68, 'natr_now_pct': 1.63, 'natr_1m': 0.51, 'natr_5m': 1.117, 'natr_15m': 2.461, 'candle_staleness_sec': 14.3, 'bot_version': '2026-07-18.1'}
2026-07-24 05:25:14 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 1, 'price': 0.19, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.19 qty=535.52'}
2026-07-24 05:25:15 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 2, 'price': 0.18, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.18 qty=541.89'}
2026-07-24 05:25:15 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'LAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.21,dir_eff=0.23'}
2026-07-24 05:25:19 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.74'}
2026-07-24 05:25:19 | INFO | trading.strategy2_signal_filter:check:988 | S2 signal passed all filters | {'symbol': 'ONUSDT', 'level': 0.18562, 'level_type': 'pump_base', 'strength': 4, 'p_bounce': 0.89, 'sl': 0.18409801, 'tp1': 0.18670271, 'tp2': 0.19001286, 'rr': 0.71, 'phase': 'drop_tradeable', 'pos_struct_pct': 60.4, 'pos_local_pct': -6.9, 'struct_range': [0.1651, 0.19905], 'approach_speed_pct': -1.1344, 'red_candles_streak': 4, 'phase_streak_checks': 60, 'phase_streak_seconds': 674.9, 'bleed_in_last_12': 0, 'seconds_since_bleed': None, 'phase_seq': 'dddddddddddd', 'hours_since_pump_peak': 4.9, 'vol_decay': 0.68, 'natr_now_pct': 1.63, 'natr_1m': 0.51, 'natr_5m': 1.117, 'natr_15m': 2.461, 'candle_staleness_sec': 19.4, 'bot_version': '2026-07-18.1'}
2026-07-24 05:25:20 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 1, 'price': 0.19, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.19 qty=535.52'}
2026-07-24 05:25:20 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 2, 'price': 0.18, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.18 qty=541.89'}
2026-07-24 05:25:20 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'LAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.21,dir_eff=0.23'}
2026-07-24 05:25:20 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.74'}
2026-07-24 05:25:20 | INFO | trading.strategy2_signal_filter:check:988 | S2 signal passed all filters | {'symbol': 'ONUSDT', 'level': 0.18562, 'level_type': 'pump_base', 'strength': 4, 'p_bounce': 0.89, 'sl': 0.18383872, 'tp1': 0.18691878, 'tp2': 0.190445, 'rr': 0.73, 'phase': 'drop_tradeable', 'pos_struct_pct': 60.4, 'pos_local_pct': -6.9, 'struct_range': [0.1651, 0.19905], 'approach_speed_pct': -1.0874, 'red_candles_streak': 4, 'phase_streak_checks': 60, 'phase_streak_seconds': 674.8, 'bleed_in_last_12': 0, 'seconds_since_bleed': None, 'phase_seq': 'dddddddddddd', 'hours_since_pump_peak': 4.9, 'vol_decay': 0.68, 'natr_now_pct': 1.63, 'natr_1m': 0.51, 'natr_5m': 1.116, 'natr_15m': 2.462, 'candle_staleness_sec': 20.3, 'bot_version': '2026-07-18.1'}
2026-07-24 05:25:20 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 1, 'price': 0.19, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.19 qty=535.52'}
2026-07-24 05:25:21 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 2, 'price': 0.18, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.18 qty=542.53'}
2026-07-24 05:25:24 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.74'}
2026-07-24 05:25:24 | INFO | trading.strategy2_signal_filter:check:988 | S2 signal passed all filters | {'symbol': 'ONUSDT', 'level': 0.18562, 'level_type': 'pump_base', 'strength': 4, 'p_bounce': 0.89, 'sl': 0.18409801, 'tp1': 0.18670271, 'tp2': 0.19001286, 'rr': 0.71, 'phase': 'drop_tradeable', 'pos_struct_pct': 60.4, 'pos_local_pct': -6.9, 'struct_range': [0.1651, 0.19905], 'approach_speed_pct': -1.0874, 'red_candles_streak': 4, 'phase_streak_checks': 60, 'phase_streak_seconds': 674.9, 'bleed_in_last_12': 0, 'seconds_since_bleed': None, 'phase_seq': 'dddddddddddd', 'hours_since_pump_peak': 4.9, 'vol_decay': 0.68, 'natr_now_pct': 1.63, 'natr_1m': 0.51, 'natr_5m': 1.116, 'natr_15m': 2.462, 'candle_staleness_sec': 24.6, 'bot_version': '2026-07-18.1'}
2026-07-24 05:25:25 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 1, 'price': 0.19, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.19 qty=535.52'}
2026-07-24 05:25:25 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 2, 'price': 0.18, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.18 qty=541.89'}
2026-07-24 05:25:25 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'LAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.21,dir_eff=0.23'}
2026-07-24 05:25:25 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'LAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.21,dir_eff=0.23'}
2026-07-24 05:25:29 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.74'}
2026-07-24 05:25:29 | INFO | trading.strategy2_signal_filter:check:988 | S2 signal passed all filters | {'symbol': 'ONUSDT', 'level': 0.18562, 'level_type': 'pump_base', 'strength': 4, 'p_bounce': 0.89, 'sl': 0.18409801, 'tp1': 0.18670271, 'tp2': 0.19001286, 'rr': 0.71, 'phase': 'drop_tradeable', 'pos_struct_pct': 60.4, 'pos_local_pct': -6.9, 'struct_range': [0.1651, 0.19905], 'approach_speed_pct': -1.0874, 'red_candles_streak': 4, 'phase_streak_checks': 60, 'phase_streak_seconds': 674.9, 'bleed_in_last_12': 0, 'seconds_since_bleed': None, 'phase_seq': 'dddddddddddd', 'hours_since_pump_peak': 4.9, 'vol_decay': 0.68, 'natr_now_pct': 1.63, 'natr_1m': 0.51, 'natr_5m': 1.116, 'natr_15m': 2.462, 'candle_staleness_sec': 29.7, 'bot_version': '2026-07-18.1'}
2026-07-24 05:25:30 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 1, 'price': 0.19, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.19 qty=535.52'}
2026-07-24 05:25:30 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 2, 'price': 0.18, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.18 qty=541.89'}
2026-07-24 05:25:30 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'LAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.21,dir_eff=0.23'}
2026-07-24 05:25:34 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.74'}
2026-07-24 05:25:34 | INFO | trading.strategy2_signal_filter:check:988 | S2 signal passed all filters | {'symbol': 'ONUSDT', 'level': 0.18562, 'level_type': 'pump_base', 'strength': 4, 'p_bounce': 0.89, 'sl': 0.18409801, 'tp1': 0.18670271, 'tp2': 0.19001286, 'rr': 0.71, 'phase': 'drop_tradeable', 'pos_struct_pct': 60.4, 'pos_local_pct': -6.9, 'struct_range': [0.1651, 0.19905], 'approach_speed_pct': -1.0508, 'red_candles_streak': 4, 'phase_streak_checks': 60, 'phase_streak_seconds': 674.9, 'bleed_in_last_12': 0, 'seconds_since_bleed': None, 'phase_seq': 'dddddddddddd', 'hours_since_pump_peak': 4.9, 'vol_decay': 0.68, 'natr_now_pct': 1.63, 'natr_1m': 0.51, 'natr_5m': 1.117, 'natr_15m': 2.458, 'candle_staleness_sec': 34.8, 'bot_version': '2026-07-18.1'}
2026-07-24 05:25:35 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 1, 'price': 0.19, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.19 qty=535.52'}
2026-07-24 05:25:35 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'ONUSDT', 'index': 2, 'price': 0.18, 'error': 'place_limit_order failed: retCode=110003 retMsg=price is invalid symbol=ONUSDT price=0.18 qty=541.89'}
2026-07-24 05:25:35 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'LAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.21,dir_eff=0.24'}
2026-07-24 05:25:35 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.74'}
