2026-07-25 06:08:33 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 9, 'block_threshold': 4}
2026-07-25 23:32:30 | INFO | trading.strategy2_signal_filter:check:545 | S2: level marked dead, monitor will stop sending proximity | {'symbol': 'DEXEUSDT', 'level': 4.543, 'approach_count': 6}
2026-07-25 23:32:46 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.543, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 23:33:01 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.543, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 23:34:14 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.543, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 23:34:29 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.543, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 23:34:45 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.543, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 23:35:00 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.543, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 23:35:15 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.543, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 23:35:31 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.543, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 23:35:46 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.543, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 23:36:02 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.543, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 23:36:17 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.543, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 23:36:33 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.543, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 23:36:48 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.543, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 23:37:04 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.543, 'approach_count': 7, 'block_threshold': 4}
2026-07-25 23:37:09 | INFO | analysis.monitor:start_monitor:126 | monitor: skip level with non-positive p_bounce (won't pass entry filter) | {'symbol': 'DEXEUSDT', 'level': 4.6390625, 'level_type': 'wick_level', 'p_bounce': 0.0, 'expected_depth': 0.0}
2026-07-25 23:37:09 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'DEXEUSDT', 'level': 4.543}
2026-07-25 23:37:09 | INFO | __main__:_start_resistance_after_bounce:1116 | Resistance monitor started | {'symbol': 'DEXEUSDT', 'resistance': 4.6390625, 'from_support': 4.543}
2026-07-25 23:37:09 | INFO | __main__:_monitored:787 | Level outcome saved | {'symbol': 'DEXEUSDT', 'level': 4.6390625, 'result': 'отбой', 'outcome': None, 'duration': 0.0}
2026-07-25 23:37:14 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'DEXEUSDT', 'level': 4.4825, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.36}
2026-07-25 23:37:15 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'DEXEUSDT', 'level': 4.098, 'strength': 5}
2026-07-25 23:39:41 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 2, 'new': 0}
2026-07-25 23:40:20 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'BANKUSDT'}
2026-07-25 23:40:21 | INFO | __main__:_run_phase1:575 | Replaced old monitor with closer level | {'symbol': 'BANKUSDT', 'old': 0.33486, 'new': 0.33786}
2026-07-25 23:40:21 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'BANKUSDT', 'level': 0.33486}
2026-07-25 23:40:21 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'BANKUSDT', 'level': 0.33786, 'strength': 3}
2026-07-25 23:42:44 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'EULUSDT', 'level': 1.7901, 'type': 'pump_base', 'strength': 5, 'dist_atr': 2.32}
2026-07-25 23:42:45 | INFO | __main__:_run_phase1:601 | Level broken in recent candles, skipping monitor | {'symbol': 'EULUSDT', 'level': 1.7901, 'close_below': 22}
2026-07-25 23:43:44 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'AKEUSDT', 'level': 0.0030002, 'type': 'pump_base', 'strength': 5, 'dist_atr': 2.12}
2026-07-25 23:45:24 | INFO | __main__:_proximity_loop:1381 | Weak level touch resolved | {'symbol': 'BANKUSDT', 'level': 0.34612, 'event': 'bounce', 'fill_depth': 0.03178088524211227}
2026-07-25 23:49:44 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 2, 'new': 0}
2026-07-25 23:50:34 | INFO | __main__:_proximity_loop:1381 | Weak level touch resolved | {'symbol': 'BANKUSDT', 'level': 0.34612, 'event': 'bounce', 'fill_depth': 0.21379868253783743}
2026-07-25 23:51:25 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'EULUSDT'}
2026-07-25 23:51:26 | INFO | __main__:_run_phase1:601 | Level broken in recent candles, skipping monitor | {'symbol': 'EULUSDT', 'level': 1.8116, 'close_below': 20}
2026-07-25 23:52:02 | INFO | __main__:_proximity_loop:1381 | Weak level touch resolved | {'symbol': 'BANKUSDT', 'level': 0.34612, 'event': 'bounce', 'fill_depth': 0.0}
2026-07-25 23:52:03 | INFO | __main__:_stale_monitor_loop:1179 | Stale monitor cancelled — rebuilding | {'symbol': 'ESPORTSUSDT', 'level': 0.05606, 'current': 0.06291, 'distance_pct': 10.9}
2026-07-25 23:52:03 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'ESPORTSUSDT', 'level': 0.05606}
2026-07-25 23:52:03 | INFO | __main__:_run_phase1:535 | No strong levels found | {'symbol': 'ESPORTSUSDT', 'total_levels': 5}
2026-07-25 23:53:14 | INFO | __main__:_proximity_loop:1381 | Weak level touch resolved | {'symbol': 'BANKUSDT', 'level': 0.344, 'event': 'bounce', 'fill_depth': 0.0}
2026-07-25 23:59:47 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 3, 'new': 0}
2026-07-26 00:00:53 | INFO | __main__:_proximity_loop:1381 | Weak level touch resolved | {'symbol': 'BANKUSDT', 'level': 0.34612, 'event': 'bounce', 'fill_depth': 0.1357910551253815}
2026-07-26 00:02:15 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'RIFUSDT', 'level': 0.0785, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.83}
2026-07-26 00:02:15 | INFO | __main__:_run_phase1:414 | Pump degraded, skipping monitoring | {'symbol': 'RIFUSDT', 'health': 5, 'broken': 0, 'correction': '403%'}
2026-07-26 00:02:45 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'ONUSDT', 'level': 0.12721, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.16}
2026-07-26 00:02:45 | INFO | __main__:_run_phase1:414 | Pump degraded, skipping monitoring | {'symbol': 'ONUSDT', 'health': 40, 'broken': 0, 'correction': '68%'}
2026-07-26 00:07:56 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'ONUSDT'}
2026-07-26 00:07:57 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'ONUSDT', 'level': 0.12631, 'strength': 4}
2026-07-26 00:09:51 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 3, 'new': 0}
2026-07-26 00:10:46 | INFO | config:remove:75 | Token removed | {'symbol': 'SYNUSDT'}
2026-07-26 00:10:46 | INFO | __main__:_monitor_health_loop:1767 | Symbol removed by monitor health check | {'symbol': 'SYNUSDT', 'natr_5m': 0.72, 'trades_1m': 391}
2026-07-26 00:12:45 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'EULUSDT', 'level': 1.8116, 'type': 'pump_base', 'strength': 5, 'dist_atr': 2.32}
2026-07-26 00:12:46 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'EULUSDT', 'level': 1.7773, 'strength': 4}
2026-07-26 00:15:10 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'RIFUSDT'}
2026-07-26 00:15:10 | INFO | __main__:_run_phase1:414 | Pump degraded, skipping monitoring | {'symbol': 'RIFUSDT', 'health': 5, 'broken': 0, 'correction': '336%'}
2026-07-26 00:16:12 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'ESPORTSUSDT'}
2026-07-26 00:16:12 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'ESPORTSUSDT', 'level': 0.060639, 'strength': 4}
2026-07-26 00:19:54 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 3, 'new': 0}
2026-07-26 00:21:06 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.098, 'approach_count': 4, 'block_threshold': 4}
2026-07-26 00:21:06 | INFO | trading.strategy2_signal_filter:check:545 | S2: level marked dead, monitor will stop sending proximity | {'symbol': 'DEXEUSDT', 'level': 4.098, 'approach_count': 4}
2026-07-26 00:21:06 | INFO | __main__:_proximity_loop:1258 | Proximity alert sent | {'symbol': 'DEXEUSDT', 'level': 4.098, 'distance_pct': 1.9147917663954062}
2026-07-26 00:21:06 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.098, 'approach_count': 5, 'block_threshold': 4}
2026-07-26 00:21:52 | INFO | __main__:_proximity_loop:1381 | Weak level touch resolved | {'symbol': 'DEXEUSDT', 'level': 4.1863, 'event': 'zakol', 'fill_depth': 0.6760146191147258}
2026-07-26 00:23:30 | INFO | __main__:_proximity_loop:1381 | Weak level touch resolved | {'symbol': 'DEXEUSDT', 'level': 4.2266, 'event': 'zakol', 'fill_depth': 1.6230539913878768}
2026-07-26 00:23:51 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.060639, 'approach_count': 12, 'block_threshold': 4}
2026-07-26 00:23:51 | INFO | trading.strategy2_signal_filter:check:545 | S2: level marked dead, monitor will stop sending proximity | {'symbol': 'ESPORTSUSDT', 'level': 0.060639, 'approach_count': 12}
2026-07-26 00:23:51 | INFO | __main__:_proximity_loop:1258 | Proximity alert sent | {'symbol': 'ESPORTSUSDT', 'level': 0.060639, 'distance_pct': 1.7514581983149689}
2026-07-26 00:23:51 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.060639, 'approach_count': 12, 'block_threshold': 4}
2026-07-26 00:24:06 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.060639, 'approach_count': 12, 'block_threshold': 4}
2026-07-26 00:24:47 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.098, 'approach_count': 5, 'block_threshold': 4}
2026-07-26 00:25:03 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.098, 'approach_count': 7, 'block_threshold': 4}
2026-07-26 00:25:08 | INFO | __main__:_proximity_loop:1381 | Weak level touch resolved | {'symbol': 'ONUSDT', 'level': 0.12954, 'event': 'bounce', 'fill_depth': 0.0}
2026-07-26 00:25:18 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.060639, 'approach_count': 12, 'block_threshold': 4}
2026-07-26 00:25:18 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.098, 'approach_count': 6, 'block_threshold': 4}
2026-07-26 00:25:34 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.060639, 'approach_count': 12, 'block_threshold': 4}
2026-07-26 00:25:34 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.098, 'approach_count': 6, 'block_threshold': 4}
2026-07-26 00:25:39 | INFO | __main__:_proximity_loop:1381 | Weak level touch resolved | {'symbol': 'ONUSDT', 'level': 0.13024, 'event': 'bounce', 'fill_depth': 0.09213759213757773}
2026-07-26 00:25:49 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.060639, 'approach_count': 12, 'block_threshold': 4}
2026-07-26 00:25:49 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.098, 'approach_count': 7, 'block_threshold': 4}
2026-07-26 00:26:05 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.060639, 'approach_count': 12, 'block_threshold': 4}
2026-07-26 00:26:05 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.098, 'approach_count': 7, 'block_threshold': 4}
2026-07-26 00:26:20 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.060639, 'approach_count': 11, 'block_threshold': 4}
2026-07-26 00:26:20 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.098, 'approach_count': 6, 'block_threshold': 4}
2026-07-26 00:26:36 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.060639, 'approach_count': 11, 'block_threshold': 4}
2026-07-26 00:26:51 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.060639, 'approach_count': 12, 'block_threshold': 4}
2026-07-26 00:27:07 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.060639, 'approach_count': 12, 'block_threshold': 4}
2026-07-26 00:27:22 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.060639, 'approach_count': 12, 'block_threshold': 4}
2026-07-26 00:27:38 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.060639, 'approach_count': 12, 'block_threshold': 4}
2026-07-26 00:27:53 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.060639, 'approach_count': 12, 'block_threshold': 4}
2026-07-26 00:28:09 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.060639, 'approach_count': 12, 'block_threshold': 4}
2026-07-26 00:28:24 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.060639, 'approach_count': 13, 'block_threshold': 4}
2026-07-26 00:28:40 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.060639, 'approach_count': 13, 'block_threshold': 4}
2026-07-26 00:28:55 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.060639, 'approach_count': 13, 'block_threshold': 4}
2026-07-26 00:29:11 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.060639, 'approach_count': 13, 'block_threshold': 4}
2026-07-26 00:29:16 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'AKEUSDT', 'level': 0.0030002, 'type': 'pump_base', 'strength': 5, 'dist_atr': 3.04}
2026-07-26 00:29:42 | INFO | analysis.monitor:start_monitor:126 | monitor: skip level with non-positive p_bounce (won't pass entry filter) | {'symbol': 'ESPORTSUSDT', 'level': 0.062144, 'level_type': 'wick_level', 'p_bounce': 0.0, 'expected_depth': 0.0}
2026-07-26 00:29:42 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'ESPORTSUSDT', 'level': 0.060639}
2026-07-26 00:29:42 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.060639, 'approach_count': 13, 'block_threshold': 4}
2026-07-26 00:29:42 | INFO | trading.strategy2_signal_filter:check:545 | S2: level marked dead, monitor will stop sending proximity | {'symbol': 'ESPORTSUSDT', 'level': 0.060639, 'approach_count': 13}
2026-07-26 00:29:42 | INFO | __main__:_start_resistance_after_bounce:1116 | Resistance monitor started | {'symbol': 'ESPORTSUSDT', 'resistance': 0.062144, 'from_support': 0.060639}
2026-07-26 00:29:42 | INFO | __main__:_monitored:787 | Level outcome saved | {'symbol': 'ESPORTSUSDT', 'level': 0.062144, 'result': 'отбой', 'outcome': None, 'duration': 0.0}
2026-07-26 00:29:46 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'ESPORTSUSDT', 'level': 0.05982, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.51}
2026-07-26 00:29:46 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'ESPORTSUSDT', 'level': 0.05982, 'strength': 5}
2026-07-26 00:29:57 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 2, 'new': 0}
2026-07-26 00:32:03 | INFO | __main__:_stale_monitor_loop:1179 | Stale monitor cancelled — rebuilding | {'symbol': 'EULUSDT', 'level': 1.7773, 'current': 1.9951, 'distance_pct': 10.9}
2026-07-26 00:32:03 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'EULUSDT', 'level': 1.7773}
2026-07-26 00:32:04 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'EULUSDT', 'level': 1.8926, 'strength': 4}
2026-07-26 00:32:21 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.098, 'approach_count': 6, 'block_threshold': 4}
2026-07-26 00:32:37 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.098, 'approach_count': 6, 'block_threshold': 4}
2026-07-26 00:32:52 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.098, 'approach_count': 6, 'block_threshold': 4}
2026-07-26 00:33:08 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.098, 'approach_count': 6, 'block_threshold': 4}
2026-07-26 00:33:23 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.098, 'approach_count': 6, 'block_threshold': 4}
2026-07-26 00:33:39 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.098, 'approach_count': 6, 'block_threshold': 4}
2026-07-26 00:34:10 | INFO | analysis.monitor:start_monitor:126 | monitor: skip level with non-positive p_bounce (won't pass entry filter) | {'symbol': 'DEXEUSDT', 'level': 4.1863, 'level_type': 'body_level', 'p_bounce': 0.0, 'expected_depth': 0.0}
2026-07-26 00:34:10 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'DEXEUSDT', 'level': 4.098}
2026-07-26 00:34:10 | INFO | __main__:_start_resistance_after_bounce:1116 | Resistance monitor started | {'symbol': 'DEXEUSDT', 'resistance': 4.1863, 'from_support': 4.098}
2026-07-26 00:34:10 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 4.098, 'approach_count': 7, 'block_threshold': 4}
2026-07-26 00:34:10 | INFO | trading.strategy2_signal_filter:check:545 | S2: level marked dead, monitor will stop sending proximity | {'symbol': 'DEXEUSDT', 'level': 4.098, 'approach_count': 7}
2026-07-26 00:34:10 | INFO | __main__:_monitored:787 | Level outcome saved | {'symbol': 'DEXEUSDT', 'level': 4.1863, 'result': 'отбой', 'outcome': None, 'duration': 0.0}
2026-07-26 00:39:59 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 2, 'new': 0}
2026-07-26 00:40:21 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'BANKUSDT'}
2026-07-26 00:42:46 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'DEXEUSDT', 'level': 4.057, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.24}
2026-07-26 00:43:06 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.05982, 'approach_count': 14, 'block_threshold': 4}
2026-07-26 00:43:06 | INFO | trading.strategy2_signal_filter:check:545 | S2: level marked dead, monitor will stop sending proximity | {'symbol': 'ESPORTSUSDT', 'level': 0.05982, 'approach_count': 14}
2026-07-26 00:43:06 | INFO | __main__:_proximity_loop:1258 | Proximity alert sent | {'symbol': 'ESPORTSUSDT', 'level': 0.05982, 'distance_pct': 1.7572672031532295}
2026-07-26 00:43:06 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.05982, 'approach_count': 13, 'block_threshold': 4}
2026-07-26 00:43:22 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.05982, 'approach_count': 14, 'block_threshold': 4}
2026-07-26 00:43:37 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.05982, 'approach_count': 14, 'block_threshold': 4}
2026-07-26 00:43:53 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.05982, 'approach_count': 14, 'block_threshold': 4}
2026-07-26 00:44:18 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.05982, 'approach_count': 16, 'block_threshold': 4}
2026-07-26 00:44:34 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.05982, 'approach_count': 16, 'block_threshold': 4}
2026-07-26 00:44:49 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.05982, 'approach_count': 16, 'block_threshold': 4}
2026-07-26 00:45:05 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.05982, 'approach_count': 17, 'block_threshold': 4}
2026-07-26 00:45:20 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.05982, 'approach_count': 16, 'block_threshold': 4}
2026-07-26 00:45:36 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.05982, 'approach_count': 16, 'block_threshold': 4}
2026-07-26 00:45:51 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.05982, 'approach_count': 16, 'block_threshold': 4}
2026-07-26 00:46:07 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.05982, 'approach_count': 16, 'block_threshold': 4}
2026-07-26 00:46:22 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.05982, 'approach_count': 16, 'block_threshold': 4}
2026-07-26 00:46:38 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.05982, 'approach_count': 16, 'block_threshold': 4}
2026-07-26 00:46:53 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.05982, 'approach_count': 16, 'block_threshold': 4}
2026-07-26 00:47:09 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.05982, 'approach_count': 16, 'block_threshold': 4}
2026-07-26 00:47:16 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'RIFUSDT', 'level': 0.09103, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.36}
2026-07-26 00:47:17 | INFO | __main__:_run_phase1:601 | Level broken in recent candles, skipping monitor | {'symbol': 'RIFUSDT', 'level': 0.090237, 'close_below': 27}
2026-07-26 00:47:24 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'ESPORTSUSDT', 'level': 0.05982, 'approach_count': 13, 'block_threshold': 4}
